Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.84, 0.07, 12.5, 80, 80, 0
Numerical Parameters: NX, NY, ts, delta = 241, 241, 0.5, 0.0001 
File written: Tue Sep 26 23:51:22 2023
Comments: 2D 





Ascii values of u and v follow
0.0389664 0.0598431
0.0778253 0.0572652
0.156077 0.0539637
0.291607 0.0499393
0.474967 0.0505329
0.650287 0.0966532
0.771032 0.197134
0.836123 0.318413
0.859372 0.431761
0.84934 0.522645
0.809029 0.582666
0.742102 0.604517
0.657567 0.584071
0.567469 0.526227
0.480123 0.446257
0.397485 0.364354
0.318979 0.299211
0.246733 0.256977
0.185393 0.22766
0.137193 0.205963
0.101379 0.189275
0.0756322 0.176087
0.0573905 0.165453
0.0444858 0.156753
0.0352963 0.149575
0.0286802 0.143649
0.0238568 0.138801
0.0202973 0.134927
0.0176437 0.131972
0.0156526 0.129914
0.014157 0.128748
0.0130427 0.128481
0.012231 0.129121
0.0116693 0.130669
0.0113233 0.133115
0.0111733 0.136433
0.0112104 0.14058
0.0114358 0.145491
0.0118588 0.15109
0.0124973 0.157288
0.0133774 0.163996
0.0145347 0.171126
0.0160149 0.178607
0.0178761 0.186381
0.0201909 0.194417
0.0230497 0.202712
0.0265648 0.211297
0.0308757 0.220242
0.0361565 0.229656
0.042625 0.239696
0.0505557 0.250564
0.0602949 0.262509
0.0722811 0.275839
0.0870677 0.290917
0.105347 0.308173
0.127974 0.328114
0.15597 0.351339
0.190513 0.378557
0.23287 0.410605
0.28427 0.44847
0.345678 0.493273
0.417635 0.543578
0.499592 0.593044
0.588596 0.633661
0.678478 0.658251
0.760878 0.663002
0.828291 0.648302
0.876941 0.617214
0.907184 0.573115
0.921753 0.518413
0.923638 0.454686
0.914764 0.383631
0.89561 0.308274
0.865675 0.233886
0.824947 0.167603
0.776467 0.11596
0.728611 0.0817624
0.693989 0.0635017
0.683795 0.058165
0.701512 0.0646453
0.740956 0.0848037
0.79002 0.121421
0.837245 0.174631
0.876151 0.240233
0.905115 0.311512
0.924976 0.382371
0.936929 0.448945
0.941336 0.509426
0.937082 0.563172
0.921189 0.609804
0.888827 0.648292
0.834456 0.675916
0.754993 0.687637
0.654124 0.677534
0.543513 0.643207
0.437611 0.589795
0.346709 0.52859
0.274841 0.470771
0.222122 0.419616
0.187212 0.374414
0.168992 0.33456
0.167925 0.299646
0.186768 0.269521
0.229963 0.244447
0.300093 0.225676
0.390617 0.222552
0.482964 0.260167
0.561801 0.334628
0.624909 0.427544
0.679478 0.519653
0.733629 0.593823
0.789938 0.635673
0.843862 0.640798
0.888608 0.613754
0.920713 0.560675
0.940854 0.493045
0.951986 0.4254
0.957309 0.372444
0.959389 0.341407
0.959888 0.331511
0.0796196 0.494362
0.0779143 0.484838
0.0731879 0.457353
0.0663395 0.415978
0.0583246 0.367692
0.0499574 0.319313
0.0418845 0.274891
0.0345558 0.235866
0.02821 0.20237
0.0229145 0.173993
0.0186368 0.150073
0.0153139 0.129869
0.012918 0.112701
0.0115294 0.0980183
0.0114405 0.0854039
0.0133246 0.0745382
0.0185137 0.0651656
0.0294296 0.0570742
0.0501544 0.0500839
0.0868989 0.0440404
0.147561 0.0388113
0.238785 0.034283
0.359611 0.0303797
0.495577 0.0335293
0.623066 0.0593466
0.725468 0.109929
0.799646 0.176296
0.850277 0.24803
0.883527 0.318037
0.90428 0.382681
0.915668 0.44053
0.919381 0.49127
0.916138 0.535052
0.906147 0.572148
0.889535 0.602785
0.866716 0.627116
0.838637 0.645296
0.806836 0.657625
0.773298 0.664686
0.740171 0.667403
0.709478 0.666974
0.682906 0.664728
0.661734 0.66194
0.64686 0.659691
0.638874 0.658764
0.63814 0.65959
0.644832 0.66222
0.658921 0.666297
0.680096 0.671046
0.707636 0.675295
0.740257 0.677556
0.776031 0.676202
0.81246 0.669711
0.846786 0.656899
0.876483 0.637023
0.899729 0.609704
0.915635 0.574737
0.92411 0.531955
0.925474 0.481274
0.919986 0.423018
0.907476 0.35854
0.887222 0.290972
0.858258 0.225459
0.820322 0.167957
0.775335 0.122933
0.728331 0.0917692
0.686295 0.0729632
0.654941 0.0635161
0.635742 0.0604051
0.625394 0.061125
0.617489 0.063317
0.604685 0.0643759
0.580097 0.0620865
0.537862 0.0565509
0.474065 0.0519795
0.389623 0.0546646
0.294076 0.0643309
0.203341 0.0751513
0.130633 0.08592
0.080246 0.0960506
0.0490253 0.105205
0.031229 0.113239
0.021751 0.120104
0.0170584 0.125773
0.0149985 0.130224
0.014347 0.133458
0.0144317 0.135526
0.0148865 0.13652
0.0155073 0.136571
0.0161732 0.135825
0.0168054 0.13443
0.0173482 0.132524
0.0177615 0.130224
0.0180202 0.127616
0.0181159 0.124757
0.0180584 0.12167
0.0178758 0.118359
0.0176124 0.114817
0.0173251 0.111034
0.0170797 0.107013
0.0169476 0.102773
0.0170031 0.0983503
0.0173204 0.0938029
0.0179689 0.0892031
0.0190051 0.0846341
0.0204599 0.0801827
0.0223215 0.075934
0.0245175 0.0719658
0.0269023 0.0683435
0.029256 0.0651197
0.0313024 0.0623316
0.0327476 0.0600018
0.0333337 0.0581381
0.0328966 0.0567328
0.0314138 0.0557611
0.0290339 0.055176
0.0260913 0.0549033
0.0231295 0.0548352
0.020995 0.0548275
0.0211158 0.0547025
0.0261819 0.054265
0.0415616 0.0533283
0.0776655 0.0517459
0.151808 0.0494304
0.282215 0.0463526
0.462676 0.04642
0.640778 0.0873347
0.767474 0.182297
0.838964 0.300758
0.869238 0.414363
0.867863 0.509118
0.837619 0.578194
0.779477 0.615756
0.698443 0.616344
0.605144 0.579553
0.510974 0.514502
0.422586 0.4379
0.341845 0.367585
0.269562 0.315521
0.207933 0.278305
0.158398 0.250394
0.120431 0.228769
0.0922171 0.211611
0.0715838 0.197757
0.0565673 0.186429
0.0456116 0.177103
0.0375658 0.169423
0.031608 0.163149
0.0271607 0.158128
0.0238199 0.154264
0.0213036 0.151502
0.0194141 0.149811
0.0180133 0.149177
0.0170058 0.149594
0.0163268 0.151051
0.0159348 0.153535
0.0158066 0.15702
0.0159335 0.161466
0.0163199 0.16682
0.0169822 0.173012
0.0179484 0.179966
0.0192588 0.187598
0.0209674 0.195828
0.0231434 0.204582
0.0258739 0.213804
0.0292668 0.223458
0.0334559 0.233539
0.0386053 0.244074
0.0449167 0.255132
0.0526384 0.266831
0.0620759 0.279332
0.073606 0.292857
0.0876932 0.307682
0.104907 0.324144
0.12594 0.342651
0.151614 0.363687
0.182879 0.387819
0.220773 0.415722
0.266345 0.448183
0.320502 0.486133
0.383851 0.529825
0.456469 0.57561
0.53703 0.617547
0.621932 0.649197
0.705142 0.665487
0.779561 0.664265
0.839481 0.646406
0.882387 0.614411
0.908866 0.570749
0.921133 0.517054
0.921384 0.454289
0.910681 0.383458
0.888449 0.30662
0.852562 0.228044
0.800394 0.154895
0.731598 0.0957974
0.652387 0.0564528
0.577576 0.0356199
0.52574 0.0268061
0.510554 0.0240994
0.535774 0.0257873
0.594544 0.0348399
0.671426 0.0575754
0.748631 0.0991801
0.813882 0.158802
0.863121 0.229864
0.897675 0.304518
0.92051 0.377017
0.934064 0.444291
0.939363 0.505112
0.935664 0.559122
0.920247 0.60603
0.888588 0.644825
0.83562 0.67285
0.758838 0.68531
0.662237 0.676737
0.557097 0.645049
0.457047 0.594977
0.37184 0.536621
0.305551 0.480144
0.258694 0.430404
0.230803 0.387255
0.221892 0.350348
0.233253 0.319713
0.266876 0.296094
0.322661 0.282176
0.394032 0.289034
0.468719 0.327003
0.53718 0.392566
0.598165 0.473692
0.656673 0.555232
0.717815 0.620898
0.781332 0.656815
0.840831 0.658747
0.889107 0.628454
0.92301 0.573181
0.943943 0.50393
0.955442 0.434901
0.960993 0.380893
0.963226 0.349315
0.963784 0.339275
0.125577 0.535499
0.122038 0.525442
0.112415 0.496397
0.0990047 0.452538
0.0841583 0.40106
0.069625 0.349148
0.0564772 0.301239
0.0452242 0.259007
0.0359634 0.222663
0.0285488 0.191801
0.022733 0.165732
0.0182622 0.143676
0.0149353 0.124911
0.0126492 0.108846
0.0114557 0.0950275
0.011651 0.0831086
0.0139317 0.0728128
0.0196497 0.0639103
0.0311963 0.0562068
0.0524765 0.0495357
0.0892296 0.043754
0.148481 0.0387387
0.235887 0.0343841
0.350447 0.030602
0.479802 0.0321949
0.603341 0.0531843
0.705316 0.0969647
0.781416 0.15664
0.834936 0.222957
0.871287 0.289001
0.895186 0.350899
0.909951 0.406925
0.917655 0.456558
0.919489 0.499855
0.916128 0.53711
0.908042 0.568681
0.89575 0.594923
0.879985 0.61619
0.86177 0.632878
0.842383 0.645467
0.823246 0.654548
0.805781 0.660801
0.791273 0.664935
0.780774 0.667599
0.775053 0.669297
0.774567 0.670308
0.779445 0.67064
0.789466 0.670014
0.80403 0.667885
0.822138 0.6635
0.842424 0.655992
0.863253 0.644489
0.882902 0.628203
0.899795 0.606469
0.912693 0.578724
0.920777 0.544458
0.923561 0.503189
0.920665 0.454529
0.91151 0.398409
0.895005 0.335535
0.869355 0.268101
0.832183 0.200484
0.781402 0.139099
0.717179 0.0904631
0.644323 0.0580527
0.572529 0.0405499
0.512558 0.0332916
0.470911 0.0314593
0.447475 0.0320142
0.436797 0.0336224
0.430765 0.0358102
0.421008 0.038436
0.40058 0.0416783
0.365193 0.0462482
0.314478 0.0526596
0.252962 0.0603639
0.189335 0.0688502
0.132903 0.077509
0.0894123 0.0857868
0.0596997 0.0932986
0.0413444 0.0998386
0.030974 0.105316
0.0256484 0.109689
0.0232679 0.112949
0.0224849 0.115128
0.0224845 0.116315
0.02279 0.116645
0.0231284 0.116272
0.0233495 0.115349
0.023378 0.114015
0.0231866 0.112385
0.0227809 0.110548
0.0221891 0.108563
0.0214557 0.106457
0.0206365 0.104229
0.0197952 0.101856
0.0190017 0.0993031
0.0183316 0.0965351
0.0178671 0.0935268
0.0176997 0.0902683
0.0179337 0.0867711
0.018688 0.0830687
0.0200952 0.0792145
0.0222925 0.0752772
0.0254025 0.0713358
0.0295008 0.0674739
0.0345725 0.0637726
0.0404654 0.0603059
0.0468556 0.0571375
0.053243 0.0543178
0.0589912 0.0518846
0.0634152 0.0498628
0.0659015 0.0482661
0.0660351 0.0470972
0.0637003 0.0463473
0.0591355 0.0459926
0.0529335 0.0459887
0.0460129 0.0462618
0.0396236 0.0467003
0.0355126 0.0471492
0.0364681 0.0474156
0.0475704 0.0472901
0.078394 0.0465831
0.145072 0.0451612
0.266047 0.0429598
0.440034 0.0420783
0.620969 0.0746457
0.756254 0.160641
0.836667 0.274514
0.875612 0.387755
0.884272 0.485788
0.866557 0.562617
0.822272 0.614254
0.752407 0.635935
0.663367 0.623957
0.566243 0.580603
0.471464 0.516501
0.384872 0.447093
0.308468 0.386647
0.243147 0.340884
0.189655 0.305867
0.147557 0.278378
0.115376 0.256373
0.0912034 0.238495
0.0731934 0.223817
0.0597962 0.2117
0.0498065 0.201697
0.0423264 0.193499
0.0367019 0.1869
0.0324621 0.181759
0.0292696 0.177985
0.0268839 0.175521
0.0251348 0.174326
0.0239035 0.174375
0.0231099 0.175644
0.0227035 0.178108
0.0226576 0.181739
0.0229655 0.186496
0.0236386 0.192329
0.0247048 0.199178
0.0262097 0.206973
0.0282165 0.215638
0.030809 0.225098
0.0340932 0.235284
0.0382018 0.246142
0.0432977 0.257635
0.0495796 0.269757
0.0572882 0.282537
0.0667135 0.296048
0.0782037 0.31041
0.0921749 0.325804
0.109121 0.342464
0.129624 0.360695
0.154358 0.380872
0.184081 0.403445
0.219612 0.428957
0.26178 0.458042
0.311312 0.49145
0.368724 0.529693
0.434209 0.57058
0.507094 0.609863
0.585189 0.642549
0.664409 0.664004
0.739215 0.671224
0.80406 0.663501
0.855109 0.642018
0.89109 0.608701
0.912853 0.565182
0.922178 0.512404
0.92056 0.450841
0.908341 0.38106
0.884166 0.304558
0.844805 0.224909
0.785749 0.148953
0.70373 0.0864722
0.601942 0.0459158
0.494637 0.0275573
0.403248 0.0226037
0.345266 0.0215518
0.328751 0.020538
0.355084 0.0192397
0.421014 0.01864
0.516299 0.0238224
0.622515 0.0443115
0.720053 0.0867233
0.797592 0.148749
0.853647 0.221938
0.891863 0.297831
0.91668 0.370932
0.93134 0.43854
0.937306 0.49964
0.934116 0.553939
0.919348 0.601149
0.888941 0.640285
0.838523 0.668872
0.766297 0.682613
0.676376 0.676793
0.579184 0.64975
0.487137 0.605604
0.409401 0.552969
0.350305 0.500651
0.311015 0.454249
0.291684 0.415554
0.292579 0.38496
0.313816 0.363792
0.353765 0.355901
0.407355 0.367591
0.467197 0.402523
0.527707 0.458216
0.588041 0.526123
0.650756 0.593505
0.717429 0.64575
0.784815 0.67117
0.84554 0.664869
0.893037 0.628898
0.92536 0.570336
0.944777 0.499248
0.955123 0.429193
0.959887 0.374635
0.961654 0.342773
0.962053 0.332638
0.196774 0.581399
0.190015 0.570758
0.171906 0.540007
0.147409 0.493437
0.12143 0.438466
0.0972539 0.38267
0.0764892 0.330902
0.0595613 0.285104
0.0462185 0.245585
0.0359184 0.211946
0.0280672 0.183472
0.0221382 0.15934
0.0177167 0.138782
0.0145165 0.121162
0.0123969 0.10599
0.011399 0.0928854
0.0118211 0.0815493
0.0143547 0.0717324
0.0203091 0.0632241
0.0319354 0.0558441
0.0528044 0.0494373
0.0880174 0.0438706
0.143681 0.0390291
0.224733 0.0348145
0.330777 0.0311419
0.452253 0.0305989
0.571873 0.0451824
0.674461 0.0802321
0.753996 0.131461
0.811946 0.191036
0.852718 0.252239
0.880747 0.310846
0.899471 0.364706
0.911272 0.412969
0.917715 0.455481
0.919833 0.49243
0.918374 0.524147
0.913983 0.551007
0.907334 0.573398
0.899185 0.591706
0.890387 0.606323
0.881838 0.617638
0.874409 0.626023
0.86887 0.631809
0.865807 0.63524
0.865573 0.636444
0.868245 0.6354
0.873603 0.631936
0.881144 0.625737
0.890113 0.616378
0.899571 0.603357
0.908499 0.586138
0.915894 0.564167
0.920856 0.536882
0.922605 0.50372
0.920419 0.464137
0.913481 0.417691
0.900648 0.364237
0.880184 0.304296
0.849521 0.239707
0.805291 0.174426
0.7441 0.114889
0.664731 0.0686331
0.571492 0.0405291
0.475682 0.0291798
0.391406 0.0279121
0.328334 0.029964
0.288357 0.0322912
0.267548 0.034689
0.25921 0.0372848
0.255949 0.0402542
0.251009 0.0438039
0.239332 0.0481286
0.218473 0.0533338
0.18915 0.0593489
0.154978 0.0658998
0.121078 0.0725794
0.091989 0.0789725
0.0701395 0.0847547
0.0556837 0.0897231
0.0473423 0.0937657
0.0433736 0.0968234
0.0421769 0.0988877
0.0425113 0.100014
0.0434969 0.100319
0.0445405 0.0999628
0.0452602 0.0991136
0.0454298 0.0979234
0.0449421 0.0965188
0.0437856 0.0949975
0.0420245 0.0934297
0.0397809 0.0918561
0.0372147 0.090286
0.0345043 0.0887019
0.0318296 0.087064
0.02936 0.0853191
0.0272503 0.0834117
0.025644 0.0812935
0.0246829 0.0789298
0.0245216 0.0763073
0.0253416 0.0734342
0.027363 0.0703405
0.0308437 0.0670763
0.0360617 0.0637063
0.0432692 0.0603053
0.0526178 0.0569517
0.064059 0.0537224
0.0772416 0.0506878
0.0914455 0.047908
0.105588 0.0454317
0.118331 0.0432949
0.128269 0.0415229
0.134161 0.0401315
0.13516 0.0391292
0.130975 0.0385171
0.121967 0.0382878
0.109151 0.0384203
0.0941165 0.038873
0.0789149 0.0395711
0.0660302 0.0403957
0.05868 0.0411759
0.0617917 0.0416985
0.0839596 0.0417408
0.139678 0.0411184
0.247047 0.0397209
0.410141 0.0382602
0.591983 0.0610683
0.737297 0.135018
0.8287 0.242147
0.877449 0.354016
0.896369 0.454447
0.891462 0.53723
0.86319 0.599754
0.810293 0.639144
0.734257 0.651456
0.642066 0.634346
0.544449 0.591182
0.450992 0.532008
0.367143 0.469895
0.294841 0.415963
0.234522 0.373403
0.185905 0.339443
0.147808 0.311922
0.118533 0.289351
0.0962995 0.270681
0.0795085 0.255169
0.0668506 0.242281
0.0573069 0.231642
0.0501089 0.222987
0.0446875 0.216135
0.0406264 0.210962
0.0376238 0.207383
0.0354642 0.205339
0.0339971 0.204784
0.0331218 0.205681
0.0327767 0.207996
0.0329327 0.21169
0.0335881 0.216721
0.0347668 0.223038
0.0365171 0.230584
0.0389127 0.239294
0.0420544 0.2491
0.0460729 0.259931
0.0511325 0.271724
0.0574351 0.284426
0.0652252 0.298004
0.0747949 0.312457
0.0864881 0.327815
0.100705 0.344158
0.117904 0.361619
0.138604 0.380387
0.163377 0.400724
0.192835 0.422962
0.227609 0.447515
0.268302 0.474884
0.315411 0.505667
0.369263 0.540208
0.429952 0.576717
0.496948 0.612045
0.568682 0.64248
0.642249 0.664396
0.713545 0.675066
0.778048 0.673257
0.831994 0.659241
0.873296 0.634207
0.901693 0.599463
0.918176 0.555907
0.924097 0.503913
0.920324 0.443581
0.906591 0.3752
0.880983 0.299958
0.83962 0.221042
0.776985 0.144984
0.688154 0.0819497
0.574343 0.0419503
0.449055 0.0265175
0.335001 0.0249347
0.250329 0.0249633
0.201411 0.0244408
0.187819 0.0234396
0.208551 0.0220814
0.264107 0.0205112
0.353634 0.0188713
0.468927 0.0206347
0.591356 0.0379853
0.700435 0.0790705
0.785253 0.140925
0.845613 0.214222
0.886344 0.290209
0.912656 0.363415
0.928249 0.431192
0.934881 0.49252
0.932368 0.547075
0.918696 0.594551
0.890465 0.634046
0.84421 0.663437
0.778879 0.6792
0.698429 0.677647
0.61197 0.657621
0.530347 0.622528
0.462016 0.579399
0.41154 0.535797
0.380594 0.497373
0.3694 0.467561
0.377298 0.448841
0.402393 0.443976
0.441185 0.455813
0.489362 0.485449
0.543694 0.530228
0.603173 0.58298
0.667818 0.632751
0.735775 0.667315
0.801545 0.677315
0.857892 0.65938
0.899969 0.616013
0.92743 0.553277
0.943148 0.480058
0.950845 0.409146
0.953744 0.354352
0.954333 0.322351
0.954321 0.312141
0.300174 0.63267
0.288516 0.621392
0.257513 0.588772
0.216274 0.53924
0.173702 0.480445
0.135416 0.420378
0.103733 0.364338
0.0788314 0.314571
0.0598545 0.271506
0.0456343 0.23476
0.0350622 0.203589
0.0272266 0.177127
0.0214334 0.154554
0.0171857 0.135186
0.0141621 0.118488
0.0122103 0.104049
0.0113682 0.0915403
0.0119247 0.0806915
0.0145342 0.071274
0.0204033 0.0630922
0.031551 0.0559778
0.0510977 0.0497862
0.0834049 0.0443924
0.133652 0.0396893
0.206219 0.0355843
0.301596 0.0319982
0.413277 0.0296781
0.527787 0.0372163
0.630891 0.061951
0.714732 0.102697
0.778468 0.153587
0.825062 0.208396
0.858393 0.262579
0.881872 0.313464
0.898091 0.359741
0.908899 0.400928
0.915602 0.436992
0.919152 0.468123
0.920302 0.494608
0.919703 0.516762
0.917961 0.534896
0.915659 0.549295
0.913338 0.56021
0.911471 0.567838
0.910418 0.572313
0.910392 0.57369
0.911432 0.571934
0.913394 0.56692
0.915958 0.558428
0.918656 0.546159
0.920917 0.529744
0.922098 0.508755
0.921518 0.482724
0.918444 0.451163
0.912035 0.413614
0.901216 0.369744
0.884495 0.319535
0.859723 0.263645
0.823896 0.203997
0.773206 0.144527
0.703896 0.09155
0.614636 0.0524665
0.510178 0.0318225
0.40289 0.0270177
0.307927 0.029177
0.23504 0.0318817
0.186023 0.0346148
0.157424 0.0374
0.143773 0.0403061
0.13945 0.0434381
0.139387 0.0469147
0.139394 0.0508356
0.136521 0.0552324
0.129451 0.0600289
0.118629 0.065036
0.105909 0.0699911
0.0937122 0.0746257
0.0840901 0.0787211
0.0781258 0.0821213
0.0758855 0.0847224
0.0767326 0.086467
0.0797143 0.0873567
0.0838403 0.0874665
0.0882253 0.086933
0.0921418 0.0859268
0.0950313 0.0846133
0.0965029 0.0831316
0.0963308 0.0815919
0.0944521 0.0800761
0.090959 0.0786403
0.086083 0.0773133
0.0801663 0.0760968
0.0736234 0.074965
0.0668963 0.07387
0.0604144 0.0727492
0.0545648 0.0715346
0.0496822 0.0701617
0.0460568 0.0685774
0.0439597 0.0667459
0.0436774 0.064652
0.0455477 0.0623026
0.0499831 0.0597249
0.0574689 0.0569648
0.0685154 0.0540827
0.0835511 0.0511479
0.102753 0.048234
0.125846 0.0454133
0.151925 0.0427522
0.179408 0.0403079
0.206152 0.0381259
0.229753 0.0362409
0.247892 0.034677
0.258662 0.0334505
0.260783 0.0325722
0.253742 0.0320486
0.237888 0.0318819
0.21452 0.0320678
0.185919 0.0325887
0.155249 0.0334039
0.126344 0.0344348
0.103604 0.0355487
0.0924306 0.0365518
0.100722 0.0372074
0.141125 0.0372843
0.23057 0.0366164
0.37761 0.0352558
0.55608 0.0489447
0.711021 0.108615
0.814872 0.206506
0.874313 0.315604
0.903139 0.417477
0.909775 0.504622
0.896612 0.57481
0.862441 0.626881
0.805726 0.658614
0.728129 0.666804
0.636341 0.649822
0.540239 0.610806
0.44873 0.558141
0.367125 0.502456
0.297394 0.452762
0.23969 0.412127
0.193323 0.378756
0.156909 0.351092
0.128769 0.328009
0.107248 0.308679
0.0908962 0.292498
0.0785243 0.279025
0.0692009 0.267942
0.0622157 0.259021
0.0570381 0.252107
0.0532782 0.24709
0.0506559 0.243893
0.0489758 0.242463
0.0481094 0.242754
0.0479817 0.244726
0.0485625 0.248338
0.0498609 0.253547
0.0519224 0.260301
0.0548282 0.268546
0.0586973 0.278218
0.0636885 0.289254
0.070004 0.301589
0.0778937 0.315165
0.087658 0.329934
0.0996505 0.345868
0.114277 0.362969
0.131993 0.381278
0.153291 0.400881
0.178688 0.421924
0.208698 0.444616
0.243802 0.469242
0.2844 0.496169
0.33074 0.525849
0.382932 0.558115
0.440834 0.591137
0.503795 0.622426
0.57041 0.649218
0.638365 0.668883
0.704543 0.679398
0.765496 0.679712
0.81817 0.669793
0.860552 0.650323
0.891933 0.622211
0.912691 0.58616
0.923772 0.542481
0.926076 0.491133
0.919905 0.431965
0.904468 0.365099
0.877428 0.291581
0.834539 0.214417
0.769867 0.139941
0.677864 0.0782981
0.558951 0.0399576
0.426227 0.026925
0.302861 0.0271144
0.207024 0.0279296
0.143699 0.0281252
0.109616 0.0277056
0.100257 0.0267353
0.113826 0.0253351
0.15218 0.0236581
0.21939 0.0218574
0.317522 0.0200578
0.440262 0.0200981
0.569586 0.0345271
0.684502 0.0730931
0.773742 0.133184
0.837215 0.205388
0.88006 0.280796
0.907805 0.353785
0.924415 0.421566
0.931907 0.483005
0.930441 0.537699
0.918552 0.58534
0.893692 0.625193
0.853439 0.655641
0.797447 0.674146
0.729285 0.678217
0.656435 0.667287
0.587875 0.644099
0.531052 0.614173
0.49046 0.583835
0.467942 0.558511
0.463507 0.542204
0.475863 0.537709
0.502759 0.546605
0.541565 0.568566
0.59 0.60038
0.646255 0.635478
0.707951 0.664715
0.770718 0.678794
0.828278 0.671421
0.874824 0.64099
0.907677 0.589756
0.92773 0.522476
0.937874 0.446952
0.941319 0.375292
0.940925 0.32046
0.939273 0.288393
0.938444 0.2781
0.435155 0.687989
0.417576 0.67673
0.370659 0.643164
0.308146 0.590604
0.243886 0.527625
0.186789 0.462851
0.140389 0.402077
0.104688 0.347887
0.0780764 0.300858
0.0585571 0.260629
0.0443254 0.226431
0.0339503 0.19735
0.0263678 0.172509
0.0208179 0.151171
0.0167799 0.132755
0.0139279 0.116809
0.0121104 0.102977
0.0113608 0.090962
0.0119431 0.0805165
0.0144444 0.0714274
0.0199207 0.0635113
0.0300955 0.056611
0.0475714 0.0505901
0.0759267 0.0453317
0.119422 0.0407348
0.181903 0.0367125
0.264679 0.0331899
0.364106 0.0301408
0.470843 0.031462
0.572657 0.045245
0.660399 0.0735947
0.730642 0.113337
0.784321 0.159386
0.824277 0.207184
0.8536 0.253568
0.874926 0.296677
0.890292 0.335574
0.901211 0.369895
0.908799 0.399593
0.9139 0.424784
0.917173 0.445647
0.91915 0.462379
0.920261 0.475158
